examples/c/projects/tp3/out/tp3.elf:1a080000 A __top_MFlashA512
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W ADCHS_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000114 T __section_table_start
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W FLASH_EEPROM_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W I2C0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000b1e 00000008 T __stdio_init
examples/c/projects/tp3/out/tp3.elf:100000e4 00000001 B __lock___atexit_recursive_mutex
examples/c/projects/tp3/out/tp3.elf:1a0016e0 0000003e T delayRead
examples/c/projects/tp3/out/tp3.elf:1a0020ae 00000024 T __sseek
examples/c/projects/tp3/out/tp3.elf:1a001c58 00000070 T __sinit
examples/c/projects/tp3/out/tp3.elf:1a0020dc 000000a4 T __swbuf_r
examples/c/projects/tp3/out/tp3.elf:1a00017a 00000002 W HardFault_Handler
examples/c/projects/tp3/out/tp3.elf:1a001bfc 0000002c T __sfmoreglue
examples/c/projects/tp3/out/tp3.elf:1a000000 A __vectors_start__
examples/c/projects/tp3/out/tp3.elf:1a000d16 0000000c T Chip_ADC_SetResolution
examples/c/projects/tp3/out/tp3.elf:1a002330 0000000c T __malloc_unlock
examples/c/projects/tp3/out/tp3.elf:1a0015fc 0000002c T SysTick_Handler
examples/c/projects/tp3/out/tp3.elf:1a00149c 00000040 T Chip_UART_SetBaud
examples/c/projects/tp3/out/tp3.elf:100000e5 00000001 B __lock___arc4random_mutex
examples/c/projects/tp3/out/tp3.elf:1a000730 00000002 W initialise_monitor_handles
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W SDIO_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000ac0 0000001c T Board_UARTGetChar
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W ATIMER_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000186 00000002 W PendSV_Handler
examples/c/projects/tp3/out/tp3.elf:1a000178 00000002 W NMI_Handler
examples/c/projects/tp3/out/tp3.elf:1a002640 R __exidx_end
examples/c/projects/tp3/out/tp3.elf:1a000150 T __data_section_table_end
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W I2C1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W UART1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO5_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W CAN1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0007ca 0000000a T _fstat_r
examples/c/projects/tp3/out/tp3.elf:53ff715a A __valid_user_code_checksum
examples/c/projects/tp3/out/tp3.elf:1a002640 R _etext
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W USB1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W I2S0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W TIMER3_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a001352 0000000c T Chip_Clock_GetBaseClocktHz
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W UART0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001a8 00000012 T bss_init
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W SGPIO_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a001bf0 0000000c T _cleanup_r
examples/c/projects/tp3/out/tp3.elf:1a001720 T __aeabi_uldivmod
examples/c/projects/tp3/out/tp3.elf:100000f0 ? _noinit
examples/c/projects/tp3/out/tp3.elf:1a002044 00000010 T puts
examples/c/projects/tp3/out/tp3.elf:100000dc 00000004 B SystemCoreClock
examples/c/projects/tp3/out/tp3.elf:1a001448 00000054 T Chip_UART_Init
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W ADC0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000334 000000dc T myGpioInit
examples/c/projects/tp3/out/tp3.elf:1a000180 00000002 W UsageFault_Handler
examples/c/projects/tp3/out/tp3.elf:1a000410 00000060 T myBoardConfig
examples/c/projects/tp3/out/tp3.elf:1a0013d0 0000004c T Chip_Clock_GetRate
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO6_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0008c0 0000006c T Board_SetupClocking
examples/c/projects/tp3/out/tp3.elf:20008000 A __top_RamAHB32
examples/c/projects/tp3/out/tp3.elf:1a001750 000002d0 T __udivmoddi4
examples/c/projects/tp3/out/tp3.elf:1a000868 00000020 T _sbrk_r
examples/c/projects/tp3/out/tp3.elf:1a002488 00000004 T ExtRateIn
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W IntDefaultHandler
examples/c/projects/tp3/out/tp3.elf:1a000300 T __CRP_WORD_END__
examples/c/projects/tp3/out/tp3.elf:1a0007f0 0000004e T _read_r
examples/c/projects/tp3/out/tp3.elf:1a000518 00000120 T butonNow
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W SSP0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a002638 R __exidx_start
examples/c/projects/tp3/out/tp3.elf:100000e6 00000001 B __lock___env_recursive_mutex
examples/c/projects/tp3/out/tp3.elf:1a0002fc 00000004 T CRP_WORD
examples/c/projects/tp3/out/tp3.elf:100000e7 00000001 B __lock___sinit_recursive_mutex
examples/c/projects/tp3/out/tp3.elf:1a002630 00000004 T _global_impure_ptr
examples/c/projects/tp3/out/tp3.elf:1a001d90 00000048 T __libc_init_array
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W ADC1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000300 00000034 T gpioObtainPinInit
examples/c/projects/tp3/out/tp3.elf:1a000adc 00000030 T Board_Init
examples/c/projects/tp3/out/tp3.elf:1a0007be 00000002 W _init
examples/c/projects/tp3/out/tp3.elf:1a000114 T __data_section_table
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W RTC_IRQHandler
examples/c/projects/tp3/out/tp3.elf:100000f0 B _ebss
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W TIMER0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000734 00000088 T Reset_Handler
examples/c/projects/tp3/out/tp3.elf:20010000 A __top_RamAHB_ETB16
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W SPI_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000c20 00000038 T Chip_I2C_SetClockRate
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W LCD_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a001088 0000004c T Chip_Clock_EnableCrystal
examples/c/projects/tp3/out/tp3.elf:100000e8 00000001 B __lock___malloc_recursive_mutex
examples/c/projects/tp3/out/tp3.elf:1a00233c 00000090 T _putc_r
examples/c/projects/tp3/out/tp3.elf:10008000 A __top_RamLoc32
examples/c/projects/tp3/out/tp3.elf:1a00018a 0000001e T data_init
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W TIMER1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0025d0 00000020 T __sf_fake_stderr
examples/c/projects/tp3/out/tp3.elf:1a000bfc 00000024 T Chip_I2C_Init
examples/c/projects/tp3/out/tp3.elf:1a001ddc 00000002 T __retarget_lock_release_recursive
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W UART2_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a001244 0000006c T Chip_Clock_GetMainPLLHz
examples/c/projects/tp3/out/tp3.elf:1a000b54 00000012 T Chip_SSP_SetClockRate
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO2_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a001c28 0000000c T __sfp_lock_acquire
examples/c/projects/tp3/out/tp3.elf:1a001df0 0000009c T _free_r
examples/c/projects/tp3/out/tp3.elf:1a00132c 00000026 T Chip_Clock_GetBaseClock
examples/c/projects/tp3/out/tp3.elf:1a000470 00000054 T myGpioWrite
examples/c/projects/tp3/out/tp3.elf:100000a8 B _bss
examples/c/projects/tp3/out/tp3.elf:1a000ce4 00000032 T Chip_ADC_SetSampleRate
examples/c/projects/tp3/out/tp3.elf:1a0016c0 00000020 T delayInit
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W I2S1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000b66 0000003e T Chip_SSP_SetBitRate
examples/c/projects/tp3/out/tp3.elf:1a000c58 00000002 T Chip_GPIO_Init
examples/c/projects/tp3/out/tp3.elf:1a0024b4 00000004 T OscRateIn
examples/c/projects/tp3/out/tp3.elf:1a001628 0000007c T uartInit
examples/c/projects/tp3/out/tp3.elf:100000f0 ? _end_noinit
examples/c/projects/tp3/out/tp3.elf:10008000 A _vStackTop
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W SSP1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000178 T __bss_section_table_end
examples/c/projects/tp3/out/tp3.elf:1a0007c0 0000000a T _close_r
examples/c/projects/tp3/out/tp3.elf:1a002180 000000dc T __swsetup_r
examples/c/projects/tp3/out/tp3.elf:1a001a20 00000002 W __aeabi_ldiv0
examples/c/projects/tp3/out/tp3.elf:1a001cc8 0000008c T __sfp
examples/c/projects/tp3/out/tp3.elf:1a001c4c 0000000c T __sinit_lock_release
examples/c/projects/tp3/out/tp3.elf:1a000638 0000000c T inicializarBotones
examples/c/projects/tp3/out/tp3.elf:1a002054 00000022 T __sread
examples/c/projects/tp3/out/tp3.elf:1a0016a4 0000001c T USB0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO3_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a002324 0000000c T __malloc_lock
examples/c/projects/tp3/out/tp3.elf:1a000aac 00000014 T Board_UARTPutChar
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W SCT_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a001b30 00000078 T _fflush_r
examples/c/projects/tp3/out/tp3.elf:1a0025f0 00000020 T __sf_fake_stdin
examples/c/projects/tp3/out/tp3.elf:1a0010f0 0000001c T Chip_Clock_GetDividerDivisor
examples/c/projects/tp3/out/tp3.elf:1a0002fc T __CRP_WORD_START__
examples/c/projects/tp3/out/tp3.elf:1a001dda 00000002 T __retarget_lock_acquire_recursive
examples/c/projects/tp3/out/tp3.elf:1a001dde 00000010 T memset
examples/c/projects/tp3/out/tp3.elf:1a00017c 00000002 W MemManage_Handler
examples/c/projects/tp3/out/tp3.elf:1a000644 000000ec T main
examples/c/projects/tp3/out/tp3.elf:1a001dd8 00000002 T __retarget_lock_init_recursive
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W WDT_IRQHandler
examples/c/projects/tp3/out/tp3.elf:2000c000 A __top_RamAHB16
examples/c/projects/tp3/out/tp3.elf:1008a000 A __top_RamLoc40
examples/c/projects/tp3/out/tp3.elf:1a000182 00000002 W SVC_Handler
examples/c/projects/tp3/out/tp3.elf:1a0020d2 00000008 T __sclose
examples/c/projects/tp3/out/tp3.elf:1a001e8c 000000b4 T _malloc_r
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO7_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a001360 0000003c T Chip_Clock_EnableOpts
examples/c/projects/tp3/out/tp3.elf:1a000b16 00000008 T __stdio_getchar
examples/c/projects/tp3/out/tp3.elf:1a00110c 000000b8 T Chip_Clock_GetClockInputHz
examples/c/projects/tp3/out/tp3.elf:1a0004c4 00000054 T myGpioRead
examples/c/projects/tp3/out/tp3.elf:1a0011c4 00000080 T Chip_Clock_CalcMainPLLValue
examples/c/projects/tp3/out/tp3.elf:1a0015b8 00000038 T SystemInit
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W SPIFI_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W QEI_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000150 T __bss_section_table
examples/c/projects/tp3/out/tp3.elf:1a0007bc 00000002 W _fini
examples/c/projects/tp3/out/tp3.elf:1a000ca4 00000040 T Chip_ADC_Init
examples/c/projects/tp3/out/tp3.elf:100000e0 00000004 B g_pUsbApi
examples/c/projects/tp3/out/tp3.elf:1a000888 00000038 T Board_SetupMuxing
examples/c/projects/tp3/out/tp3.elf:1a0014dc 000000dc T Chip_UART_SetBaudFDR
examples/c/projects/tp3/out/tp3.elf:1a0015f0 0000000c T tickRead
examples/c/projects/tp3/out/tp3.elf:1a00083e 00000028 T _write_r
examples/c/projects/tp3/out/tp3.elf:10000038 00000008 D tickRateMS
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W ETH_IRQHandler
examples/c/projects/tp3/out/tp3.elf:10000040 00000004 D _impure_ptr
examples/c/projects/tp3/out/tp3.elf:1a001a24 0000010c T __sflush_r
examples/c/projects/tp3/out/tp3.elf:10000000 ? _end_uninit_RESERVED
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W CAN0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:10000000 D _data
examples/c/projects/tp3/out/tp3.elf:100000f0 B _pvHeapStart
examples/c/projects/tp3/out/tp3.elf:1a000178 T __section_table_end
examples/c/projects/tp3/out/tp3.elf:1a000ba4 00000038 T Chip_SSP_Init
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GINT0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a00225c 00000048 T __swhatbuf_r
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W DAC_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000a88 00000024 T Board_Debug_Init
examples/c/projects/tp3/out/tp3.elf:1a000b0c 0000000a T __stdio_putchar
examples/c/projects/tp3/out/tp3.elf:100000a4 D _edata
examples/c/projects/tp3/out/tp3.elf:1a000bdc 00000020 T Chip_I2C_EventHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W M0SUB_IRQHandler
examples/c/projects/tp3/out/tp3.elf:100000e9 00000001 B __lock___at_quick_exit_mutex
examples/c/projects/tp3/out/tp3.elf:100000d8 00000001 B estadoBoton
examples/c/projects/tp3/out/tp3.elf:1a000d24 00000158 T Chip_SetupCoreClock
examples/c/projects/tp3/out/tp3.elf:1a002076 00000038 T __swrite
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO0_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a000000 00000040 T g_pfnVectors
examples/c/projects/tp3/out/tp3.elf:1a001d54 0000003c T _fwalk_reent
examples/c/projects/tp3/out/tp3.elf:1a000e7c 00000014 T SystemCoreClockUpdate
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W DMA_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W EVRT_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1b080000 A __top_MFlashB512
examples/c/projects/tp3/out/tp3.elf:1a001c34 0000000c T __sfp_lock_release
examples/c/projects/tp3/out/tp3.elf:1a002610 00000020 T __sf_fake_stdout
examples/c/projects/tp3/out/tp3.elf:1a001a20 00000002 W __aeabi_idiv0
examples/c/projects/tp3/out/tp3.elf:1a00017e 00000002 W BusFault_Handler
examples/c/projects/tp3/out/tp3.elf:100000ea 00000001 B __lock___dd_hash_mutex
examples/c/projects/tp3/out/tp3.elf:1a0022a4 00000080 T __smakebuf_r
examples/c/projects/tp3/out/tp3.elf:100000eb 00000001 B __lock___tz_mutex
examples/c/projects/tp3/out/tp3.elf:1a00139c 00000034 T Chip_Clock_Enable
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W UART3_IRQHandler
examples/c/projects/tp3/out/tp3.elf:100000d4 00000004 B __malloc_sbrk_start
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W MCPWM_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W M0APP_IRQHandler
examples/c/projects/tp3/out/tp3.elf:100000d0 00000004 B __malloc_free_list
examples/c/projects/tp3/out/tp3.elf:1a000040 000000d4 T g_pfnVendorVectors
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GINT1_IRQHandler
examples/c/projects/tp3/out/tp3.elf:1a0012d4 00000058 T Chip_Clock_SetBaseClock
examples/c/projects/tp3/out/tp3.elf:1a0001ba 00000002 W GPIO4_IRQHandler
examples/c/projects/tp3/out/tp3.elf:100000ec 00000001 B __lock___sfp_recursive_mutex
examples/c/projects/tp3/out/tp3.elf:1a001c40 0000000c T __sinit_lock_acquire
examples/c/projects/tp3/out/tp3.elf:1a00092c 0000000c T Board_SystemInit
